from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5947512;5859425;275;19258;102;81;23637;112;96;32916;40;23728;36;23728
5947513;5859425;272;19027;103;81;23289;114;99;33427;39;23364;35;23364
5947514;5859425;269;18829;102;81;23279;115;100;28629;40;23640;36;23640
5947515;5859425;268;18766;105;84;22806;113;98;28440;41;23486;37;23486
5947516;5859425;274;19150;108;85;22913;118;102;28734;41;24342;37;24342
5947517;5859425;270;18912;105;83;22784;112;98;28496;41;24271;36;24271
5947518;5859425;265;18525;102;77;22319;108;91;27981;40;23809;36;23809
5947519;5859425;266;18621;102;76;22284;108;92;28077;41;24250;36;24250
5947520;5859425;262;18358;100;81;21926;108;92;28032;42;22044;36;21860
5947521;5859425;260;18232;97;78;23828;108;93;32651;42;26511;37;22158
5947522;5859425;259;18123;97;78;23649;108;93;32472;41;26279;37;24594
5947523;5859425;259;18117;100;81;23856;108;91;26686;41;26270;36;24585
5947524;5859425;257;17960;99;84;23843;106;87;26438;39;25938;35;24253
5947525;5859425;254;17789;97;85;26446;106;88;26446;41;25713;37;24028
5947526;5859425;251;17574;106;90;24010;108;91;26694;38;25529;34;23844
5947527;5859425;246;17220;104;89;24347;106;90;25583;39;25426;34;23741
5947528;5859425;243;17018;99;84;25381;106;87;25381;41;25809;36;24123
5947529;5859425;244;17103;103;85;25465;106;88;25465;36;24491;32;22805
5947530;5859425;238;16664;99;83;25346;106;86;25346;40;25101;36;25101
5947531;5859425;236;16550;103;85;25498;106;88;25498;40;25619;35;25619
5947532;5859425;233;16294;108;89;25764;108;92;25764;41;26068;36;24802
5947533;5859425;232;16240;113;100;26161;113;98;26161;41;24780;36;24780
5947534;5859425;230;16123;113;100;24557;113;98;24557;40;24414;35;24414
5947535;5859425;228;15991;113;98;24424;110;96;24424;40;24176;35;24176
5947536;5859425;226;15793;108;90;24227;108;93;24227;35;23247;30;23247
5947537;5859425;227;15897;112;101;24613;112;99;24613;36;23509;32;23509
5947538;5859425;224;15656;110;100;28242;108;95;24375;38;23690;33;23418
5947539;5859425;224;15701;102;89;26407;112;99;28526;36;23010;32;23010
5947540;5859425;220;15396;99;84;26102;109;91;28221;36;22955;31;22848
5947541;5859425;217;15160;94;81;25863;102;87;27973;36;22697;31;22590
5947542;5859425;213;14938;93;80;25802;100;86;27910;37;22738;33;22631
5947543;5859425;212;14850;98;83;26030;103;89;28120;37;22996;33;22889
